Title,ID,Date,Class,Category,Author,ISBN,Publisher,Pub_Date,Order_Time,Count,Cart,Cart_Date,Device,Address1,Address2,user_purchase_count,book_sell_count
탐정 히구라시 타비토가 잃은 것,610,20141106,주문,해외문학,<야마구치 코자부로> 저/<김예진> 역,9788926770597,디앤씨미디어(D&C미디어),20141030.0,1,1,N,,기기PID_PC,울산광역시,동구,13,3
아크 9,815,20140203,주문,국내문학,<유성> 저,9788925707426,로크미디어,20090130.0,13,1,N,,그 외,강원도,춘천시,22,2
아크 7,815,20140203,주문,국내문학,<유성> 저,9788925707402,로크미디어,20081129.0,13,1,N,,그 외,강원도,춘천시,22,2
아크 21,815,20140203,주문,국내문학,<유성> 저,9788925712642,로크미디어,20100128.0,13,1,N,,그 외,강원도,춘천시,22,1
아크 14,815,20140203,주문,국내문학,<유성> 저,9788925709208,로크미디어,20090630.0,13,1,N,,그 외,강원도,춘천시,22,1
아크 13,815,20140203,주문,국내문학,<유성> 저,9788925709192,로크미디어,20090601.0,13,1,N,,그 외,강원도,춘천시,22,1
아크 16,815,20140203,주문,국내문학,<유성> 저,9788925711591,로크미디어,20090831.0,13,1,N,,그 외,강원도,춘천시,22,2
아크 8,815,20140203,주문,국내문학,<유성> 저,9788925707419,로크미디어,20090102.0,13,1,N,,그 외,강원도,춘천시,22,2
말 잘하는 즐거움,1007,20140714,주문,자기계발,"<조지 톰슨>,<제리 젠킨스> 공저/<하창수> 역",9791195196616,눈코입,20140605.0,18,1,Y,20141129.0,기기PID_PC,경기도,의정부시,21,3
나는 빠리의 택시 운전사,1007,20141016,주문,국내문학,<홍세화> 저,9788936471187,창비,20061107.0,21,1,N,,기기PID_PC,경기도,의정부시,21,11
당신 참 괜찮은 사람이야,1007,20140623,주문,자기계발,<양창순> 저,9788996746478,센추리원,20121121.0,17,1,N,,기기PID_PC,경기도,의정부시,21,10
눈치 보며 살기엔 인생이 너무 짧다,1007,20141204,주문,국내문학,<박대진> 저,9788998660093,센추리원,20140415.0,19,1,N,,기기PID_PC,경기도,의정부시,21,5
끌리는 사람은 분명 따로 있다 - 인간관계 불변의 법칙,1007,20140714,주문,자기계발,<임무경> 저,9788962871296,미래와경영,20130420.0,18,1,N,,기기PID_PC,경기도,의정부시,21,4
왜 생각처럼 대화가 되지 않을까?,1007,20140609,주문,자기계발,"<앤드류 뉴버그>,<마크 로버트 월드먼> 공저/<권오열> 역",9788952766953,알키,20121005.0,20,1,N,,기기PID_PC,경기도,의정부시,21,1
적도 내 편으로 만드는 대화법,1007,20140714,주문,자기계발,<이기주> 저,9788997092253,황소북스,20131007.0,18,1,N,,기기PID_PC,경기도,의정부시,21,29
수사학 2,1558,20140901,주문,인문,<이종오> 역,9788992826105,리젬,20070825.0,9,1,N,,기기PID_PC,경상북도,포항시 북구,15,1
인문학의 미래,1558,20141117,주문,인문,<월터 카우프만> 저/<이은정> 역,9788972976615,동녘,20111021.0,9,1,N,,기기PID_PC,경상북도,포항시 북구,15,1
자아의 발견,1558,20141117,주문,인문,<톨스토이> 저/<함현규> 역,9788989700968,빛과향기,20120615.0,9,1,N,,기기PID_PC,경상북도,포항시 북구,15,1
금서의 역사,1558,20141117,주문,인문,<베르너 풀트> 저/<송소민> 역,9788952770356,시공사,20131030.0,9,1,N,,기기PID_PC,경상북도,포항시 북구,15,2
바가바드 기타,1558,20140701,주문,종교,<슈리 샹카라차리야> 저/<김병채> 역,9788991596153,슈리크리슈나다스아쉬람,20071020.0,10,1,N,,기기PID_PC,경상북도,포항시 북구,15,5
"덕과 지식, 그리고 행복",1558,20141117,주문,인문,<윌리엄 J. 프라이어> 저/<오지은> 역,9788930625524,서광사,20101230.0,9,1,N,,기기PID_PC,경상북도,포항시 북구,15,1
유대인의 한마디,1558,20141117,주문,인문,<조셉 텔루슈킨> 저/<현승혜> 역,9788973223374,청조사,20130812.0,9,1,N,,기기PID_PC,경상북도,포항시 북구,15,1
한계령을 위한 연가,1580,20140610,주문,국내문학,<문정희> 저,9788998047894,시인생각,20130731.0,17,1,N,,기기PID_PC,서울특별시,관악구,17,4
나는 당신입니다,1580,20140512,주문,국내문학,<안도현> 저,9788997336463,느낌이있는책,20140217.0,21,1,N,,기기PID_PC,서울특별시,관악구,17,10
이솝 우화,1580,20140610,주문,해외문학,<이솝> 저/<천병희> 역,9788991290518,숲,20130620.0,17,1,N,,기기PID_PC,서울특별시,관악구,17,9
참을 수 없는 존재의 가벼움,1580,20141110,주문,해외문학,<밀란 쿤데라> 저/<이재룡> 역,9788937462344,민음사,20091224.0,16,1,N,,기기PID_PC,서울특별시,관악구,17,201
며느리,1580,20140610,주문,국내문학,<이인우> 저,9788997706938,청어,20131120.0,17,1,N,,기기PID_PC,서울특별시,관악구,17,1
지고 피는 해당화,1580,20140512,주문,국내문학,<이인우> 저,9788926840245,이담북스(이담Books),20130114.0,21,1,N,,기기PID_PC,서울특별시,관악구,17,1
보고의 정석,1580,20141110,주문,자기계발,<박신영> 저/<박혜영> 그림,9788964656259,엔트리,20140519.0,16,1,N,,기기PID_PC,서울특별시,관악구,17,114
동물 농장 세트,1638,20140821,주문,해외문학,<조지 오웰> 저/<베스트트랜스> 역,9788997213306,더클래식,20120402.0,1,1,N,,모바일웹,경상북도,영주시,31,70
벤자민 버튼의 시간은 거꾸로 간다,1638,20140821,주문,해외문학,<프랜시스 스콧 피츠제럴드> 저/<허윤정> 역,9791155510780,더클래식,20131118.0,1,1,N,,모바일웹,경상북도,영주시,31,16
아침 1시간 노트,1638,20140621,주문,자기계발,<야마모토 노리아키> 저/<서수지> 역,9788997263080,책비,20120426.0,23,1,N,,모바일웹,경상북도,영주시,31,92
꿈을 설계하는 힘,1638,20140729,주문,자기계발,<김현유> 저,9788960865617,위즈덤하우스,20120920.0,0,1,N,,모바일웹,경상북도,영주시,31,10
스티브 잡스의 세상을 바꾼 기적의 명상법,1638,20140821,주문,자기계발,"<뉴메디테이션>,<휴먼스토리> 공저",9788997213108,산호와진주,20111121.0,21,1,N,,모바일웹,경상북도,영주시,31,21
어떻게 배울 것인가,1638,20140621,주문,자기계발,<존 맥스웰> 저/<박산호> 역,9788997575190,비즈니스북스,20140115.0,23,1,N,,모바일웹,경상북도,영주시,31,98
느리게 더 느리게 2,1638,20141105,주문,자기계발,<츠샤오촨> 저/<정세경> 역,9788992441520,다연,20140609.0,0,1,N,,모바일웹,경상북도,영주시,31,11
그리고 아무도 없었다,1682,20140818,주문,해외문학,<애거서 크리스티> 저/<이가형> 역,9788938201010,해문출판사,20020525.0,16,1,N,,기기PID_PC,부산광역시,해운대구,13,50
햇빛사냥,1682,20140514,주문,해외문학,<J.M 바스콘셀로스> 저/<박원복> 역,9788972975533,동녘,20071205.0,18,1,N,,기기PID_PC,부산광역시,해운대구,13,8
해저 2만리,1682,20141027,주문,해외문학,<쥘 베른> 저/<질베르 모렐> 그림/<김석희> 역,9788972883548,작가정신,20090907.0,22,1,N,,기기PID_PC,부산광역시,해운대구,13,30
어두운 상점들의 거리,1682,20141027,주문,해외문학,<파트릭 모디아노> 저/<김화영> 역,9788954610971,문학동네,20100517.0,22,1,N,,기기PID_PC,부산광역시,해운대구,13,256
까칠한 재석이가 열받았다,1682,20140818,주문,국내문학,<고정욱> 저,9788994353487,애플북스,20140613.0,16,1,N,,기기PID_PC,부산광역시,해운대구,13,17
타라 덩컨 11 (상),1682,20140818,주문,해외문학,<소피 오두인 마미코니안> 저/<이원희> 역,9788973811496,소담출판사,20140725.0,16,1,N,,기기PID_PC,부산광역시,해운대구,13,32
타라 덩컨 11 (하),1682,20140818,주문,해외문학,<소피 오두인 마미코니안> 저/<이원희> 역,9788973811557,소담출판사,20140725.0,16,1,N,,기기PID_PC,부산광역시,해운대구,13,31
연금술사,2039,20140123,주문,해외문학,<파울로 코엘료> 저/<최정수> 역,9788982814471,문학동네,20011201.0,14,1,N,,그 외,충청남도,보령시,14,62
남한산성,2039,20140116,주문,국내문학,<김훈> 저,9788956250595,학고재,20070414.0,21,1,N,,그 외,충청남도,보령시,14,50
어디선가 나를 찾는 전화벨이 울리고,2039,20140116,주문,국내문학,<신경숙> 저,9788954611275,문학동네,20100518.0,21,1,N,,그 외,충청남도,보령시,14,28
가까이,2039,20140406,주문,국내문학,<이효리> 저,9788956055947,북하우스,20120525.0,19,1,N,,그 외,충청남도,보령시,14,4
죽은 왕녀를 위한 파반느,2039,20140116,주문,국내문학,<박민규> 저,9788959133918,예담,20090720.0,21,1,N,,그 외,충청남도,보령시,14,36
두근두근 내 인생,2039,20140116,주문,국내문학,<김애란> 저,9788936433871,창비,20110602.0,21,1,N,,그 외,충청남도,보령시,14,218
심플하게 산다,2039,20140223,주문,자기계발,<도미니크 로로> 저/<김성희> 역,9788955616477,바다출판사,20120903.0,20,1,N,,그 외,충청남도,보령시,14,63
오블라디 오블라다,2252,20140121,주문,국내문학,<주철환> 저,9788994702377,토트출판사,20131213.0,16,1,N,,그 외,울산광역시,남구,27,8
빨간 염소들의 거리,2252,20140604,주문,국내문학,<엄창석> 저,9788937489129,민음사,20140502.0,20,1,N,,기기PID_PC,울산광역시,남구,27,3
창문 넘어 도망친 100세 노인,2252,20140130,주문,해외문학,<요나스 요나손> 저/<임호경> 역,9788932916194,열린책들,20130725.0,13,1,N,,그 외,서울특별시,중구,27,928
제3인류 3,2252,20140204,주문,해외문학,<베르나르 베르베르> 저/<이세욱> 역,9788932916484,열린책들,20140122.0,0,2,N,,그 외,울산광역시,남구,27,225
셈을 할 줄 아는 까막눈이 여자,2252,20141016,주문,해외문학,<요나스 요나손> 저/<임호경> 역,9788932916637,열린책들,20140710.0,22,1,N,,기기PID_PC,울산광역시,남구,27,221
밀란 쿤데라 컬렉션 세트,2252,20141016,주문,해외문학,<밀란 쿤데라> 저,9788937489334,민음사,20140728.0,22,1,N,,기기PID_PC,울산광역시,남구,27,17
구르브 연락 없다,2252,20140302,주문,해외문학,<에두아르도 멘도사> 저/<정창> 역,9788937462900,민음사,20120629.0,19,1,N,,그 외,경기도,안산시 단원구,27,1
Happy Birthday 생일 축하해,2471,20140725,주문,국내문학,<고향희> 저,9788991100800,gumbook,20100208.0,22,3,N,,기기PID_PC,전라남도,나주시,13,1
흥하는 말씨 망하는 말투,2471,20140120,주문,자기계발,<이상헌> 저,9788992751858,현문미디어,20110320.0,19,1,N,,그 외,전라남도,완도군,13,14
1cm 일센티 첫 번째 이야기,2471,20140725,주문,국내문학,<김은주> 저/<김재연> 그림,9788968330216,허밍버드,20140303.0,22,1,N,,기기PID_PC,전라남도,나주시,13,184
서울 시 2,2471,20140725,주문,국내문학,<하상욱> 저,9788927804727,중앙북스(books),20130902.0,22,1,N,,기기PID_PC,전라남도,나주시,13,67
나는 아직도 사람이 어렵다,2471,20141121,주문,인문,"<강은호>,<김종철> 공저",9788954626019,문학동네,20141006.0,21,1,N,,기기PID_PC,전라남도,나주시,13,14
적을 만들지 않는 대화법,2471,20141121,주문,자기계발,<샘 혼> 저/<이상원> 역,9788995932582,갈매나무,20150323.0,21,1,N,,기기PID_PC,전라남도,나주시,13,185
오즈의 마법사 3 미니북,2471,20141116,주문,해외문학,<라이먼 프랭크 바움> 저/<손인혜> 역/<존 R. 닐> 그림,9791155512418,더클래식,20140715.0,13,1,N,,기기PID_PC,전라남도,완도군,13,3
고결한 그대 1,2551,20140929,주문,국내문학,<고결> 저,9788994300405,테라스북,20141027.0,18,1,N,,기기PID_PC,서울특별시,강남구,84,7
꽃은 묵은 가지에서 피네 세트,2551,20141110,주문,국내문학,<윤민> 저,9788926774120,디앤씨미디어(D&C미디어),20141028.0,22,1,N,,모바일웹,서울특별시,강남구,84,3
시크릿 러버,2551,20140816,주문,국내문학,<강해랑> 저,9788926761106,디앤씨미디어(D&C미디어),20111223.0,4,1,N,,기기PID_PC,서울특별시,강남구,84,11
메종 드 머핀,2551,20140814,주문,국내문학,<은강> 저,9791155112076,동아,20140627.0,18,1,N,,기기PID_PC,서울특별시,강남구,84,3
달콤한 오프 더 레코드,2551,20140816,주문,국내문학,<욱수진> 저,9791156301097,예원북스,20140725.0,4,1,N,,기기PID_PC,서울특별시,강남구,84,1
큐피드 그대 1,2551,20141110,주문,국내문학,<안테> 저,9791130704005,루트레이디,20141017.0,22,1,N,,모바일웹,서울특별시,강남구,84,1
프렌시아의 꽃 세트,2551,20141110,주문,국내문학,<김레인> 저,9791132200925,와이엠북스(YMBOOKS),20141121.0,22,1,N,,모바일웹,서울특별시,강남구,84,7
공중그네,3781,20140201,주문,해외문학,<오쿠다 히데오> 저/<이영미> 역,9788956601021,은행나무,20050115.0,20,1,N,,그 외,경기도,안산시 단원구,13,22
멋진 신세계,3781,20141107,주문,해외문학,<올더스 헉슬리> 저/<이덕형> 역,9788931003581,문예출판사,19981031.0,22,1,N,,기기PID_PC,경기도,안산시 단원구,13,93
어린 왕자,3781,20141123,주문,해외문학,<생텍쥐페리> 저/<김민지> 그림,9788995772423,인디고(글담),20060925.0,10,1,N,,기기PID_PC,경기도,안산시 단원구,13,207
7년의 밤,3781,20140502,주문,국내문학,<정유정> 저,9788956604992,은행나무,20110323.0,19,1,N,,기기PID_PC,경기도,안산시 단원구,13,131
칼의 노래,3781,20140329,주문,국내문학,<김훈> 저,9788954617246,문학동네,20120105.0,18,1,N,,그 외,경기도,안산시 단원구,13,120
싸우는 인문학,3781,20140201,주문,인문,"<강양구>,<강유정>,<강응천>,<김원>,<김태환>,<노정태>,<맹정현>,<서동욱>,<서동진> 등저",9788983714794,반비,20120125.0,20,1,N,,그 외,경기도,안산시 단원구,13,2
복음의 기쁨,3781,20140723,주문,종교,<프란치스코> 저,9788972285458,한국천주교중앙협의회,20140314.0,7,1,N,,기기PID_PC,경기도,안산시 단원구,13,28
나는 참 늦복 터졌다,4031,20140510,주문,국내문학,<이은영> 저/<김용택>편/<박덕성> 구술,9791156755159,푸른숲,20140418.0,18,1,N,,기기PID_PC,경기도,용인시 처인구,161,22
이오덕 우리글 바로쓰기 1,4031,20140109,주문,인문,<이오덕> 저,9788935661473,한길사,20091130.0,7,1,N,,그 외,경기도,용인시 처인구,161,27
생각대로 살지 않으면 사는 대로 생각하게 된다 1,4031,20140312,주문,자기계발,<은지성> 저,9788997092192,황소북스,20120727.0,15,2,N,,그 외,경기도,용인시 처인구,161,48
정희진처럼 읽기,4031,20141105,주문,인문,<정희진> 저,9788991799004,교양인,20141010.0,8,1,N,,기기PID_PC,경기도,용인시 처인구,161,19
글 쓰며 사는 삶,4031,20140311,주문,인문,<나탈리 골드버그> 저/<한진영> 역,9788996091790,페가수스,20101115.0,12,1,N,,그 외,경기도,용인시 처인구,161,15
토지 10,4031,20140311,주문,국내문학,<박경리> 저,9788960532502,마로니에북스,20120815.0,12,1,N,,그 외,경기도,용인시 처인구,161,1
눈먼 자들의 국가,4031,20141008,주문,국내문학,"<김애란>,<김행숙>,<김연수>,<박민규>,<진은영>,<황정은>,<배명훈>,<황종연>,<김홍중>,<전규찬>,<김서영>,<홍철기> 공저",9788954626071,문학동네,20141006.0,12,1,N,,기기PID_PC,경기도,용인시 처인구,161,75
추락 천사 2,4069,20140102,주문,해외문학,<로렌 케이트> 저/<홍성영> 역,9788925540535,랜덤하우스코리아,20101029.0,20,1,N,,그 외,서울특별시,강남구,22,1
천일야화 4,4069,20140617,주문,해외문학,<앙투안 갈랑> 편/<임호경> 역,9788932910123,열린책들,20100125.0,0,1,N,,기기PID_PC,서울특별시,강남구,22,1
뱀파이어의 꽃 세트,4069,20140724,주문,국내문학,<신지은> 저,9788994300283,테라스북,20140406.0,0,1,N,,기기PID_PC,서울특별시,강남구,22,9
시니컬 황후 2,4069,20140806,주문,국내문학,<은빈> 저,9791131300695,단글,20140725.0,4,1,N,,기기PID_PC,서울특별시,강남구,22,6
그리고 아무도 없었다,4069,20140102,주문,해외문학,<애거서 크리스티> 저/<이가형> 역,9788938201010,해문출판사,20020525.0,20,1,N,,그 외,서울특별시,강남구,22,50
천일야화 6,4069,20140724,주문,해외문학,<앙투안 갈랑> 편/<임호경> 역,9788932910147,열린책들,20100125.0,0,1,N,,기기PID_PC,서울특별시,강남구,22,1
시니컬 황후 3,4069,20141231,주문,국내문학,<은빈> 저,9791131300701,단글,20141229.0,2,1,N,,기기PID_PC,서울특별시,강남구,22,1
팡세,4087,20140208,주문,해외문학,<파스칼> 저/<이환> 역,9788937460838,민음사,20030825.0,21,1,N,,그 외,부산광역시,남구,52,22
허난설헌 시집,4087,20140208,주문,국내문학,<허경진> 편역,9788971155219,평민사,20150820.0,21,1,N,,그 외,부산광역시,남구,52,4
유림외사 (하),4087,20140208,주문,해외문학,<오경재> 저/<홍상훈> 등역,9788932403588,을유문화사,20091230.0,21,1,N,,그 외,부산광역시,남구,52,3
전등신화,4087,20140208,주문,해외문학,<구우> 저/<정용수> 역,9788964069769,지만지,20111215.0,21,1,N,,그 외,부산광역시,남구,52,1
송강가사,4087,20140208,주문,국내문학,<정철> 저/<김갑기> 역,9788966806300,지만지,20121221.0,21,1,N,,그 외,부산광역시,남구,52,2
신곡 세트,4087,20140208,주문,해외문학,<단테 알리기에리> 저/<박상진> 역/<윌리엄 블레이크> 그림,9788937488061,민음사,20130808.0,21,1,N,,그 외,부산광역시,남구,52,62
임진년 난리를 당하매,4087,20140208,주문,국내문학,"<곽재우>,<조헌> 등저/<오희복> 역",9788984282131,보리,20050808.0,21,1,N,,그 외,부산광역시,남구,52,1
비블리아 고서당 사건수첩 5,4431,20140911,주문,해외문학,<미카미 엔> 저/<최고은> 역,9788926770573,디앤씨미디어(D&C미디어),20140731.0,20,1,N,,기기PID_PC,서울특별시,도봉구,39,35
시골의사 박경철의 자기혁명,4431,20140225,주문,자기계발,<박경철> 저,9788901130460,리더스북,20111001.0,11,1,N,,그 외,서울특별시,노원구,39,69
기도가 만든 사람,4431,20140225,주문,종교,<강준민> 저,9788953117921,두란노,20120820.0,14,1,N,,그 외,서울특별시,영등포구,39,2
티타임에 나누는 기독교 변증,4431,20141103,주문,종교,<정성욱> 저,9788936510183,홍성사,20140220.0,23,1,N,,기기PID_PC,서울특별시,도봉구,39,5
기도가 만든 사람,4431,20140225,주문,종교,<강준민> 저,9788953117921,두란노,20120820.0,11,1,N,,그 외,서울특별시,노원구,39,2
롤리타,4431,20141103,주문,해외문학,<블라디미르 나보코프> 저/<김진준> 역,9788954620703,문학동네,20130304.0,23,1,N,,기기PID_PC,서울특별시,도봉구,39,39
쿠드랴프카의 차례,4431,20140226,주문,해외문학,<요네자와 호노부> 저/<권영주> 역,9788954623629,엘릭시르,20140120.0,13,1,N,,그 외,서울특별시,영등포구,39,33
리딩으로 리드하라,4440,20141117,주문,자기계발,<이지성> 저,9788954613026,문학동네,20101117.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,110
원하는 것을 얻는 힘 집중력,4440,20141117,주문,자기계발,"<테론 Q. 듀몬트> 저/<권지은>,<윤정희> 공역",9791195183616,코너스톤(도서),20131224.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,4
크리에이티브 블록 CREATIVE BLOCK,4440,20141117,주문,자기계발,<루 해리> 저/<고두현> 역,9788994702254,토트출판사,20130527.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,8
승부뇌,4440,20141117,주문,자기계발,<하야시 나리유키> 저/<홍성민> 역,9788994390048,티즈맵,20110129.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,18
스마트한 생각들,4440,20141117,주문,자기계발,<롤프 도벨리> 저/<비르기트 랑> 그림/<두행숙> 역,9788901148007,걷는나무,20120628.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,47
아이디어 블록 THE WRITER'S BLOCK,4440,20141117,주문,자기계발,<제이슨 르쿨락> 저/<명로진> 역,9788994702261,토트출판사,20130527.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,8
메타생각 META-THINKING,4440,20141117,주문,자기계발,<임영익> 저,9791195179206,리콘미디어,20140117.0,10,1,N,,기기PID_PC,서울특별시,양천구,15,53
칼빈과 개혁신앙,4614,20140102,주문,종교,<김은수> 저,9788993325416,SFC(학생신앙운동),20110324.0,6,1,N,,그 외,부산광역시,부산진구,13,1
김약국의 딸들,4614,20140216,주문,국내문학,<박경리> 저,9788960532625,마로니에북스,20130325.0,23,1,N,,그 외,부산광역시,부산진구,13,8
수필,4614,20141231,주문,국내문학,<피천득> 저,9788963650098,종합출판범우,20090525.0,15,1,N,,기기PID_PC,부산광역시,부산진구,13,10
열린사회와 그 적들 1,4614,20140719,주문,인문,<칼 포퍼> 저/<이한구> 역,9788937416170,민음사,20060430.0,0,1,N,,기기PID_PC,부산광역시,부산진구,13,4
나의 방랑,4614,20141231,주문,해외문학,<아르튀르 랭보> 저/<한대균> 역,9788932026152,문학과지성사,20140616.0,15,1,N,,기기PID_PC,부산광역시,부산진구,13,2
연애전과,4614,20141019,주문,국내문학,<김정훈> 저,9791155780336,북뱅,20140915.0,22,1,N,,기기PID_PC,부산광역시,부산진구,13,3
시장과 전장,4614,20140216,주문,국내문학,<박경리> 저,9788960532632,마로니에북스,20130515.0,23,1,N,,그 외,부산광역시,부산진구,13,2
능소화,5149,20140626,주문,국내문학,<조두진> 저,9788959131761,예담,20060920.0,22,1,N,,기기PID_PC,경상북도,경산시,13,5
이갈리아의 딸들,5149,20140906,주문,해외문학,<게르드 브란튼베르그> 저/<노옥재> 등역,9788982730009,황금가지,19960701.0,1,1,N,,기기PID_PC,경상북도,경산시,13,2
성균관 유생들의 나날 2,5149,20141003,주문,국내문학,<정은궐> 저,9788963710068,파란미디어,20090727.0,22,1,N,,기기PID_PC,경상북도,경산시,13,12
규장각 각신들의 나날 1,5149,20141003,주문,국내문학,<정은궐> 저,9788963710020,파란미디어,20090721.0,22,1,N,,기기PID_PC,경상북도,경산시,13,7
규장각 각신들의 나날 2,5149,20141003,주문,국내문학,<정은궐> 저,9788963710037,파란미디어,20090721.0,22,1,N,,기기PID_PC,경상북도,경산시,13,7
신데렐라 카니발,5149,20140626,주문,해외문학,"<안드레아스 프란츠>,<다니엘 홀베> 공저/<이지혜> 역",9788956592008,예문,20121207.0,22,1,N,,기기PID_PC,경상북도,경산시,13,19
몽위,5149,20140906,주문,해외문학,<온다 리쿠> 저/<양윤옥> 역,9788901165417,노블마인,20140701.0,1,1,N,,기기PID_PC,경상북도,경산시,13,7
질풍론도,5247,20140810,주문,해외문학,<히가시노 게이고> 저/<권남희> 역,9788965701866,박하,20140103.0,18,1,N,,기기PID_PC,경상남도,진주시,13,47
옛날에 내가 죽은 집,5247,20140810,주문,해외문학,<히가시노 게이고> 저/<이영미> 역,9788979198478,창해(새우와 고래),20081127.0,18,1,N,,기기PID_PC,경상남도,진주시,13,32
예지몽,5247,20140909,주문,해외문학,<히가시노 게이고> 저/<양억관> 역,9788990982315,재인,20090401.0,19,1,N,,기기PID_PC,경상남도,진주시,13,47
성녀의 구제,5247,20140909,주문,해외문학,<히가시노 게이고> 저/<김난주> 역,9788990982360,재인,20091228.0,19,1,N,,기기PID_PC,경상남도,진주시,13,28
갈릴레오의 고뇌,5247,20141021,주문,해외문학,<히가시노 게이고> 저/<양억관> 역,9788990982391,재인,20101110.0,13,1,N,,기기PID_PC,경상남도,진주시,13,51
탐정 갈릴레오,5247,20140909,주문,해외문학,<히가시노 게이고> 저/<양억관> 역,9788990982278,재인,20080610.0,19,1,N,,기기PID_PC,경상남도,진주시,13,39
몽환화,5247,20140721,주문,해외문학,<히가시노 게이고> 저/<민경욱> 역,9791185014517,비채,20140515.0,16,1,N,,기기PID_PC,경상남도,진주시,13,131
도리언 그레이의 초상,5675,20140508,주문,해외문학,<오스카 와일드> 저/<베스트트랜스> 역,9788997213641,더클래식,20120710.0,15,1,N,,기기PID_PC,경기도,평택시,14,45
젊은 베르테르의 슬픔,5675,20140508,주문,해외문학,<요한 볼프강 폰 괴테> 저/<허승진> 역,9788997213788,더클래식,20121112.0,15,1,N,,기기PID_PC,경기도,평택시,14,82
국가란 무엇인가,5675,20141119,주문,인문,<유시민> 저,9788971994276,돌베개,20110418.0,1,1,N,,기기PID_PC,경기도,평택시,14,78
이방인,5675,20141119,주문,해외문학,<알베르 카뮈> 저/<최헵시바> 역,9788997213733,더클래식,20120831.0,1,1,N,,기기PID_PC,경기도,평택시,14,201
365일 스티브 잡스 명언록,5675,20141119,주문,자기계발,<휴먼스토리> 저,9788997213207,미르북스,20120110.0,1,1,N,,기기PID_PC,경기도,평택시,14,133
기호와 상징,5675,20141119,주문,인문,"<미란다 브루스 미트포트>, <필립 윌킨스> 저/<주민아> 역",9788950921200,21세기북스,20100315.0,1,1,N,,기기PID_PC,경기도,평택시,14,6
노인과 바다 세트,5675,20140508,주문,해외문학,<어니스트 헤밍웨이> 저/<베스트트랜스> 역,9788997213221,더클래식,20120229.0,15,1,N,,기기PID_PC,경기도,평택시,14,175
실존주의는 휴머니즘이다,5885,20140808,주문,인문,<장 폴 사르트르> 저/<박정태> 역,9788961471114,이학사,20080131.0,12,1,N,,기기PID_PC,서울특별시,강동구,17,13
삼국유사,5885,20140808,주문,국내문학,<일연> 저/<김원중> 역,9788937461668,민음사,20080102.0,12,1,N,,기기PID_PC,서울특별시,강동구,17,11
