Title,ID,Date,Class,Category,Author,ISBN,Publisher,Pub_Date,Order_Time,Count,Cart,Cart_Date,Device,Address1,Address2,user_purchase_count,book_sell_count
유쾌한 대화법 78,1007,20140623,주문,자기계발,<이정숙> 저,9788959372997,나무생각,20121010.0,17,1,N,,기기PID_PC,경기도,의정부시,9,5
마시멜로 이야기,1011,20140623,주문,자기계발,"<호아킴 데 포사다>,<엘런 싱어> 공저/<공경희> 역",9788950935283,21세기북스,20120126.0,17,1,N,,기기PID_PC,광주광역시,동구,3,22
마시멜로 두 번째 이야기,1011,20140623,주문,자기계발,"<호아킴 데 포사다>,<엘런 싱어> 공저/<공경희> 역",9788950944353,21세기북스,20130621.0,17,1,N,,기기PID_PC,광주광역시,동구,3,10
마시멜로 세 번째 이야기,1011,20140623,주문,자기계발,"<호아킴 데 포사다>,<밥 앤들먼> 공저/<공경희> 역",9788950950132,21세기북스,20131017.0,17,1,N,,기기PID_PC,광주광역시,동구,3,25
스포츠마케팅 쪼개기,1014,20140727,주문,자기계발,<이승용> 저,9788992404860,북마크,20130726.0,10,1,N,,기기PID_PC,대구광역시,수성구,1,5
상처받을 용기,1101,20141222,주문,자기계발,<이승민> 저,9788960867468,위즈덤하우스,20141205.0,10,1,N,,기기PID_PC,광주광역시,서구,1,38
"채근담, 돈이 아닌 사람을 번다",1310,20140701,주문,자기계발,<신동준> 저,9788960866027,위즈덤하우스,20130614.0,15,1,N,,기기PID_PC,경상남도,김해시,1,8
내가 알고 있는 걸 당신도 알게 된다면,1356,20140405,주문,자기계발,<칼 필레머> 저/<박여진> 역,9788994013503,토네이도,20120512.0,19,1,N,,그 외,경기도,용인시 수지구,1,554
이카루스 이야기,1446,20140226,주문,자기계발,<세스 고딘> 저/<박세연> 역,9788947529457,한국경제신문사(한경비피),20140115.0,19,1,N,,그 외,경기도,평택시,1,161
프린세스 마법의 주문,1462,20140704,주문,자기계발,<아네스 안> 저,9788960860025,위즈덤하우스,20061122.0,18,1,N,,기기PID_PC,경상남도,하동군,1,3
적을 만들지 않는 대화법,1506,20140313,주문,자기계발,<샘 혼> 저/<이상원> 역,9788995932582,갈매나무,20150323.0,19,1,N,,그 외,인천광역시,연수구,3,185
"집중력, 마법을 부리다",1506,20140313,주문,자기계발,<샘 혼> 저/<이상원> 역,9788993635294,갈매나무,20120510.0,19,1,N,,그 외,인천광역시,연수구,3,46
생각대로 살지 않으면 사는 대로 생각하게 된다 1,1506,20140313,주문,자기계발,<은지성> 저,9788997092192,황소북스,20120727.0,19,1,N,,그 외,인천광역시,연수구,3,48
놓치고 싶지 않은 나의 꿈 나의 인생 1,1551,20140403,주문,자기계발,<나폴레온 힐> 저/<권혁철> 역,9788974255657,국일미디어,20101110.0,20,1,N,,그 외,경기도,평택시,3,15
E2 : 소원을 이루는 마력,1551,20140403,주문,자기계발,<팸 그라우트> 저/<이경남> 역,9788952770943,알키,20140220.0,20,1,N,,그 외,경기도,평택시,3,33
오래된 비밀,1551,20140403,주문,자기계발,<이정일> 저,9788994597133,이다미디어,20130228.0,20,1,N,,그 외,경기도,평택시,3,8
자조론,1558,20140425,주문,자기계발,<새무얼 스마일즈> 저/ 김유신 역,9788950908263,21세기북스,20051231.0,13,1,N,,기기PID_PC,경상북도,포항시 북구,1,2
보고의 정석,1580,20141110,주문,자기계발,<박신영> 저/<박혜영> 그림,9788964656259,엔트리,20140519.0,16,1,N,,기기PID_PC,서울특별시,관악구,1,114
나는 네가 무슨 생각을 하는지 알고 있다,1598,20140920,주문,자기계발,<토르스텐 하베너> 저/<신혜원> 역,9788994092003,위즈덤피플,20100125.0,15,1,N,,기기PID_PC,충청북도,청주시 상당구,1,3
젊은 구글러의 편지,1638,20141105,주문,자기계발,<김태원> 강의,9788962440508,북리슨(석세스티브이),20090519.0,0,1,N,,모바일웹,경상북도,영주시,18,2
365일 스티브 잡스 명언록,1638,20140821,주문,자기계발,<휴먼스토리> 저,9788997213207,미르북스,20120110.0,21,1,N,,모바일웹,경상북도,영주시,18,133
고전혁명,1638,20140716,주문,자기계발,"<이지성>,<황광우> 공저",9788996792918,생각정원,20120203.0,23,1,N,,모바일웹,경상북도,영주시,18,12
18시간 몰입의 법칙,1638,20140716,주문,자기계발,<이지성> 저,9788979521061,맑은소리(동반인),20091101.0,23,1,N,,모바일웹,경상북도,영주시,18,15
성공하는 사람들의 시간관리 습관,1638,20140618,주문,자기계발,<유성은> 저,9788960541030,중앙경제평론사,20130422.0,6,1,N,,모바일웹,경상북도,영주시,18,37
퍼스트클래스 승객은 펜을 빌리지 않는다,1638,20140322,주문,자기계발,<미즈키 아키코> 저/<윤은혜> 역,9788927804673,중앙북스(books),20130820.0,20,1,N,,그 외,경상북도,영주시,18,25
리딩으로 리드하라,1638,20140716,주문,자기계발,<이지성> 저,9788954613026,문학동네,20101117.0,23,1,N,,모바일웹,경상북도,영주시,18,110
나는 나의 의지대로 된다,1638,20140618,주문,자기계발,<김기훈> 저,9788950952594,21세기북스,20131115.0,6,1,N,,모바일웹,경상북도,영주시,18,5
느리게 더 느리게,1638,20141105,주문,자기계발,<장샤오헝> 저/<최인애> 역,9788992441476,다연,20140210.0,0,1,N,,모바일웹,경상북도,영주시,18,46
사람은 무엇으로 성장하는가,1638,20140716,주문,자기계발,<존 맥스웰> 저/<김고명> 역/<전옥표> 감수,9788997575084,비즈니스북스,20121005.0,23,1,N,,모바일웹,경상북도,영주시,18,100
스물일곱 이건희처럼,1638,20140716,주문,자기계발,<이지성> 저,9788963701066,다산라이프,20100111.0,23,1,N,,모바일웹,경상북도,영주시,18,5
디스턴스,1654,20140324,주문,자기계발,<이동우> 저,9788901162997,엘도라도,20140304.0,12,1,N,,그 외,충청남도,논산시,1,5
내가 정말 알아야 할 모든 것은 유치원에서 배웠다,1679,20140803,주문,자기계발,<로버트 풀검> 저/<최정인> 역,9788925535234,랜덤하우스코리아,20091217.0,9,1,N,,기기PID_PC,서울특별시,송파구,1,5
관계 정리가 힘이다,1680,20141025,주문,자기계발,<윤선현> 저,9788960866720,위즈덤하우스,20140425.0,20,1,N,,모바일웹,경상남도,산청군,1,43
배려,1693,20140704,주문,자기계발,<한상복> 저,9788989313694,위즈덤하우스,20060110.0,16,1,N,,기기PID_PC,경기도,과천시,1,12
"간호사, 프로를 꿈꿔라!",1699,20140723,주문,자기계발,<도나 윌크 카르딜로> 저/<김성미> 역/<유옥수> 감수,9788955962512,한언,20050610.0,22,1,N,,기기PID_PC,부산광역시,부산진구,1,7
알렉스 퍼거슨 나의 이야기,1751,20141012,주문,자기계발,<알렉스 퍼거슨> 저/<임지현> 역,9788970129044,문학사상,20140613.0,19,1,N,,안드로이드커머스앱,서울특별시,강동구,1,14
차라리 죽지 그래,1874,20141121,주문,자기계발,<남정욱> 저,9788971904688,인벤션,20141106.0,22,1,N,,기기PID_PC,대전광역시,대덕구,1,11
재미있게 말하는 사람이 성공한다,1896,20140111,주문,자기계발,"<유재화>,<김석준> 공저",9788956391946,책이있는마을,20120928.0,0,1,N,,그 외,경상남도,거제시,1,1
억만장자가 되기 위한 33가지 아이디어,2039,20140823,주문,자기계발,<대한변리사회> 편,9788988056127,대한변리사회,20081210.0,15,1,N,,기기PID_PC,충청남도,보령시,3,1
365일 스티브 잡스 명언록,2039,20140823,주문,자기계발,<휴먼스토리> 저,9788997213207,미르북스,20120110.0,15,1,N,,기기PID_PC,충청남도,보령시,3,133
심플하게 산다,2039,20140223,주문,자기계발,<도미니크 로로> 저/<김성희> 역,9788955616477,바다출판사,20120903.0,20,1,N,,그 외,충청남도,보령시,3,63
성공하는 사람은 설득의 타이밍이 다르다,2040,20140110,주문,자기계발,<황근기> 저,9788956390963,책이있는마을,20071019.0,13,1,N,,그 외,인천광역시,부평구,2,1
최면 심리술,2040,20140110,주문,자기계발,<하야시 사다토시> 저/<김형주> 역,9788961092210,지식여행,20130110.0,13,1,N,,그 외,인천광역시,부평구,2,2
"청춘, 국제기구에 거침없이 도전하라",2046,20141116,주문,자기계발,<김효은> 저,9788996837275,엘컴퍼니,20130725.0,13,1,N,,기기PID_PC,경기도,부천시 원미구,1,7
삶은 속도가 아니라 방향이다,2088,20140506,주문,자기계발,"<수영>,<전성민> 공저",9788996719014,루이앤휴잇,20130418.0,16,1,N,,안드로이드커머스앱,인천광역시,연수구,2,129
내가 알고 있는 걸 당신도 알게 된다면,2088,20140506,주문,자기계발,<칼 필레머> 저/<박여진> 역,9788994013503,토네이도,20120512.0,16,1,N,,안드로이드커머스앱,인천광역시,연수구,2,554
FBI 행동의 심리학,2104,20140804,주문,자기계발,"<조 내버로>,<마빈 칼린스> 저/<박정길> 역",9788901110806,리더스북,20100913.0,16,1,N,,기기PID_PC,부산광역시,해운대구,1,60
선물,2268,20141229,주문,자기계발,<스펜서 존슨> 저/<형선호> 역,9788925544410,랜덤하우스코리아,20111128.0,0,1,N,,기기PID_PC,경상북도,구미시,1,16
뽑히는 면접비법,2330,20140617,주문,자기계발,<캠퍼스 잡앤조이 편집부> 저,9791185272023,한국경제매거진,20130819.0,9,1,N,,기기PID_PC,충청남도,아산시,4,2
인사담당이 뽑은 2014 경제 키워드,2330,20140617,주문,자기계발,<캠퍼스 잡앤조이 편집부> 저,9788995766996,한국경제매거진,20130819.0,9,1,N,,기기PID_PC,충청남도,아산시,4,3
마이 제이오비,2330,20140803,주문,자기계발,<김철원> 저,9788920011030,에피스테메,20130228.0,10,1,Y,20140803.0,기기PID_PC,충청남도,아산시,4,1
나만의 자소서,2330,20140617,주문,자기계발,<캠퍼스 잡앤조이 편집부> 저,9791185272016,한국경제매거진,20130819.0,9,1,N,,기기PID_PC,충청남도,아산시,4,2
나는 오늘도 나를 응원한다,2385,20141118,주문,자기계발,<마리사 피어> 저/<이수경> 역,9788991204874,비즈니스북스,20110607.0,19,1,N,,기기PID_PC,경기도,용인시 기흥구,1,50
나는 오늘도 나를 응원한다,2387,20140306,주문,자기계발,<마리사 피어> 저/<이수경> 역,9788991204874,비즈니스북스,20110607.0,20,1,N,,그 외,제주특별자치도,제주시,2,50
"여자, 연애를 결심하다",2387,20140621,주문,자기계발,<시마 준이치> 저/<서라미> 역,9788997575053,비즈니스북스,20120629.0,21,1,N,,모바일웹,제주특별자치도,제주시,2,2
FBI 행동의 심리학,2420,20140520,주문,자기계발,"<조 내버로>,<마빈 칼린스> 저/<박정길> 역",9788901110806,리더스북,20100913.0,21,1,N,,기기PID_PC,충청남도,천안시 동남구,2,60
나는 까칠하게 살기로 했다,2420,20140520,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,21,1,N,,기기PID_PC,충청남도,천안시 동남구,2,559
그릿 GRIT,2448,20140212,주문,자기계발,<김주환> 저,9788965701811,쌤앤파커스,20131125.0,6,1,N,,그 외,경상남도,창원시 마산회원구,1,59
내 인생 5년 후,2457,20140211,주문,자기계발,<하우석> 저,9788996784708,다온북스,20120111.0,22,1,N,,그 외,경기도,김포시,1,29
흥하는 말씨 망하는 말투,2471,20140120,주문,자기계발,<이상헌> 저,9788992751858,현문미디어,20110320.0,19,1,N,,그 외,전라남도,완도군,4,14
적을 만들지 않는 대화법,2471,20141121,주문,자기계발,<샘 혼> 저/<이상원> 역,9788995932582,갈매나무,20150323.0,21,1,N,,기기PID_PC,전라남도,나주시,4,185
나는 까칠하게 살기로 했다,2471,20141121,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,21,1,N,,기기PID_PC,전라남도,나주시,4,559
한 토막 명심보감,2471,20141116,주문,자기계발,<레오짱> 저,9791155513415,지니넷,20110801.0,13,1,N,,기기PID_PC,전라남도,완도군,4,1
내가 알고 있는 걸 당신도 알게 된다면,2499,20140715,주문,자기계발,<칼 필레머> 저/<박여진> 역,9788994013503,토네이도,20120512.0,0,1,N,,기기PID_PC,경기도,광주시,1,554
디테일의 힘,2551,20140308,주문,자기계발,<왕중추> 저/<허유영> 역,9788995170458,올림,20051125.0,18,1,N,,그 외,서울특별시,강남구,1,31
읽어야 산다,2618,20140320,주문,자기계발,<정회일> 저,9788996792963,생각정원,20121116.0,0,1,N,,그 외,강원도,삼척시,1,34
내 옆에는 왜 이상한 사람이 많을까?,2659,20140714,주문,자기계발,"<모니카 비트블룸>,<산드라 뤼프케스> 공저/<서유리> 역",9791157030101,동양북스(동양books),20140630.0,22,1,N,,기기PID_PC,경기도,안산시 단원구,1,107
청소력,2667,20140421,주문,자기계발,<마쓰다 미쓰히로> 저/<우지형> 역,9788991824096,나무한그루,20070115.0,12,1,N,,그 외,전라북도,임실군,1,16
한 번은 독해져라,2689,20141109,주문,자기계발,<김진애> 저,9791130603346,다산북스,20140707.0,21,1,N,,기기PID_PC,경기도,수원시 권선구,1,167
언니의 독설,2700,20140712,주문,자기계발,<김미경> 저,9788950940768,21세기북스,20121015.0,18,1,N,,기기PID_PC,전라남도,영암군,1,27
카네기 인간관계론,2713,20141212,주문,자기계발,<데일 카네기> 저/<최염순> 역,9788956370590,씨앗을뿌리는사람,20041125.0,10,1,N,,모바일웹,대구광역시,달서구,1,82
나는 까칠하게 살기로 했다,2732,20141108,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,10,1,N,,기기PID_PC,서울특별시,양천구,1,559
나를 지켜낸다는 것,2749,20140311,주문,자기계발,<팡차오후이> 저/<박찬철> 역,9788960866591,위즈덤하우스,20140228.0,21,1,N,,그 외,경기도,안산시 단원구,2,156
마음의 힘,2749,20141105,주문,자기계발,<바티스트 드 파프> 저/<문신원> 역,9788994013916,토네이도,20141025.0,11,1,N,,기기PID_PC,경기도,안산시 단원구,2,26
365일 스티브 잡스 명언록,2792,20140817,주문,자기계발,<휴먼스토리> 저,9788997213207,미르북스,20120110.0,22,1,N,,모바일웹,경기도,고양시 일산동구,1,133
인생의 절반쯤 왔을 때 깨닫게 되는 것들,2818,20140510,주문,자기계발,"<리처드 J. 라이더>,<데이비드 A. 샤피로> 공저/<김정홍> 역",9788960864474,위즈덤하우스,20110515.0,16,1,N,,모바일웹,충청남도,홍성군,2,14
내가 알고 있는 걸 당신도 알게 된다면,2818,20140510,주문,자기계발,<칼 필레머> 저/<박여진> 역,9788994013503,토네이도,20120512.0,16,1,N,,모바일웹,충청남도,홍성군,2,554
적을 만들지 않는 대화법,2880,20140714,주문,자기계발,<샘 혼> 저/<이상원> 역,9788995932582,갈매나무,20150323.0,14,1,N,,기기PID_PC,전라남도,영암군,2,185
어떤 사람이 최고의 자리에 오르는가,2880,20140714,주문,자기계발,"<존 네핑저>,<매튜 코헛> 공저/<박수성> 역",9788994013824,토네이도,20140526.0,14,1,N,,기기PID_PC,전라남도,영암군,2,90
내가 알고 있는 걸 당신도 알게 된다면,2933,20140531,주문,자기계발,<칼 필레머> 저/<박여진> 역,9788994013503,토네이도,20120512.0,0,1,Y,20140526.0,기기PID_PC,대전광역시,서구,1,554
나를 위한 하루 선물,2986,20140123,주문,자기계발,<서동식> 저,9788975045653,함께,20111130.0,21,1,N,,그 외,전라남도,해남군,2,4
마시멜로 이야기 세트,2986,20140123,주문,자기계발,"<호아킴 데 포사다>,<엘런 싱어>,<밥 앤들먼> 공저/<공경희> 역",9788950951405,21세기북스,20131017.0,21,1,N,,그 외,전라남도,해남군,2,4
카네기 인간관계론,3048,20140830,주문,자기계발,<데일 카네기> 저/<최염순> 역,9788956370590,씨앗을뿌리는사람,20041125.0,0,1,N,,안드로이드커머스앱,강원도,강릉시,1,82
미친 연애 The Crazy Love,3105,20140421,주문,자기계발,<최정> 저,9788996512332,좋은날들,20110510.0,1,1,N,,그 외,광주광역시,북구,5,16
미친 연애 The Crazy Love 2,3105,20140421,주문,자기계발,<최정> 저,9788998625047,좋은날들,20140120.0,1,1,N,,그 외,광주광역시,북구,5,17
나는 까칠하게 살기로 했다,3105,20140219,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,20,1,N,,그 외,광주광역시,북구,5,559
감정 연습,3105,20140421,주문,자기계발,<박용철> 저,9788992355919,추수밭,20121015.0,1,1,N,,그 외,광주광역시,북구,5,5
말공부,3105,20140421,주문,자기계발,<조윤제> 저,9788965961055,흐름출판,20140324.0,1,1,N,,그 외,광주광역시,북구,5,512
나는 까칠하게 살기로 했다,3168,20140911,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,20,1,N,,기기PID_PC,서울특별시,강북구,1,559
꿈꾸는 다락방,3179,20140224,주문,자기계발,<이지성> 저,9788974254896,국일미디어,20070521.0,22,1,N,,그 외,광주광역시,서구,1,106
썸과 연애 사이,3209,20140519,주문,자기계발,<이명길> 저,9788960303881,황금부엉이,20140507.0,0,1,N,,기기PID_PC,대전광역시,유성구,1,3
시골의사 박경철의 청소년을 위한 자기혁명,3266,20141225,주문,자기계발,<박경철> 저,9791185424156,리더스북,20140818.0,23,1,N,,기기PID_PC,서울특별시,성동구,1,12
콜드리딩,3304,20141019,주문,자기계발,<이시이 히로유키> 저/<김윤희> 역,9788901152202,엘도라도,20121214.0,23,1,N,,기기PID_PC,부산광역시,수영구,1,30
세계 최고의 인재들은 왜 기본에 집중할까,3391,20140420,주문,자기계발,<도쓰카 다카마사> 저/<김대환> 역,9788997575213,비즈니스북스,20140214.0,17,1,N,,그 외,전라남도,장성군,1,288
The Secret 시크릿,3503,20140202,주문,자기계발,<론다 번> 저/<김우열> 역,9788952206503,살림Biz,20070622.0,11,1,N,,그 외,경기도,안산시 상록구,2,29
꿈꾸는 자는 절망속에서도 포기하지 않는다,3503,20141225,주문,자기계발,<한페이> 저/<하진이> 역,9788996534365,서래books,20120712.0,22,1,N,,기기PID_PC,경기도,안산시 상록구,2,2
자기 통제의 승부사 사마의,3507,20140605,주문,자기계발,<자오위핑> 저/<박찬철> 역,9788960866232,위즈덤하우스,20130930.0,0,1,N,,모바일웹,강원도,동해시,1,27
"30대, 결혼하지 않고도 즐겁게 사는 법",3650,20141104,주문,자기계발,<치키린> 저/<김윤희> 역,9788994390109,티즈맵,20111022.0,19,1,N,,모바일웹,경기도,성남시 분당구,1,16
혼자 사는 즐거움,3765,20140118,주문,자기계발,<사라 밴 브레스낙> 저/<신승미> 역,9788994013404,토네이도,20110801.0,13,1,N,,그 외,서울특별시,송파구,3,26
나는 까칠하게 살기로 했다,3765,20140821,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,9,1,N,,기기PID_PC,서울특별시,송파구,3,559
마음을 움직이는 따뜻한 대화법,3765,20140118,주문,자기계발,<윤치영> 저,9788996109860,시그널북스,20130614.0,13,1,N,,그 외,서울특별시,송파구,3,19
나는 까칠하게 살기로 했다,3766,20140901,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,19,1,N,,모바일웹,경기도,화성시,1,559
너의 내면을 검색하라,3811,20140919,주문,자기계발,<차드 멩 탄> 저/<권오열> 역/<이시형> 감수,9788952765208,알키,20120515.0,1,1,N,,기기PID_PC,경기도,안산시 상록구,1,19
세로토닌하라! 333 혁신 플래너,3812,20140504,주문,자기계발,<이시형> 저,9788927802709,중앙북스(books),20111122.0,17,1,N,,기기PID_PC,광주광역시,광산구,3,1
차라리 죽지 그래,3812,20141123,주문,자기계발,<남정욱> 저,9788971904688,인벤션,20141106.0,22,1,N,,기기PID_PC,광주광역시,광산구,3,11
세로토닌하라!,3812,20140504,주문,자기계발,<이시형> 저,9788927800606,중앙북스(books),20100715.0,17,1,N,,기기PID_PC,광주광역시,광산구,3,5
나는 까칠하게 살기로 했다,3838,20140916,주문,자기계발,<양창순> 저,9788996746416,센추리원,20120215.0,22,1,N,,기기PID_PC,경상남도,양산시,1,559
내 옆에는 왜 이상한 사람이 많을까?,3879,20140806,주문,자기계발,"<모니카 비트블룸>,<산드라 뤼프케스> 공저/<서유리> 역",9791157030101,동양북스(동양books),20140630.0,23,1,N,,기기PID_PC,광주광역시,북구,1,107
마흔이 내게 준 선물,4023,20140711,주문,자기계발,<함영준> 저,9788960864702,위즈덤하우스,20110824.0,18,1,N,,기기PID_PC,경상북도,김천시,1,1
이기는 심리의 기술 트릭,4028,20141014,주문,자기계발,<안세영> 저,9788947526425,한국경제신문사(한경비피),20071110.0,4,1,N,,기기PID_PC,서울특별시,강서구,6,1
논리의 기술,4028,20141014,주문,자기계발,<바바라 민토> 저/<이진원> 역/<최정규> 감수,9788984052574,더난출판사,20040710.0,4,1,N,,기기PID_PC,서울특별시,강서구,6,18
"집중력, 마법을 부리다",4028,20140423,주문,자기계발,<샘 혼> 저/<이상원> 역,9788993635294,갈매나무,20120510.0,18,1,N,,기기PID_PC,서울특별시,강서구,6,46
지혜의 등불,4028,20140205,주문,자기계발,<이창호> 저,9788998574017,꿈과희망나눔,20130202.0,1,1,N,,그 외,인천광역시,남구,6,2
잡담이 능력이다,4028,20140302,주문,자기계발,<사이토 다카시> 저/<장은주> 역,9788960866454,위즈덤하우스,20140116.0,12,1,N,,그 외,서울특별시,강서구,6,269
크리에이티브 블록 + 아이디어 블록 세트,4028,20140302,주문,자기계발,"<루 해리>,<제이슨 르쿨락> 공저/<고두현>,<명로진> 공역",9788994702360,토트출판사,20131202.0,12,1,N,,그 외,서울특별시,강서구,6,2
"공부 도둑놈, 희망의 선생님",4031,20140602,주문,자기계발,신호범,9788901028491,웅진지식하우스,19991231.0,13,9,N,,기기PID_PC,경기도,용인시 기흥구,58,4
"공부 도둑놈, 희망의 선생님",4031,20140610,주문,자기계발,신호범,9788901028491,웅진지식하우스,19991231.0,11,1,N,,기기PID_PC,경기도,용인시 처인구,58,4
가르시아 장군에게 보내는 편지,4031,20140828,주문,자기계발,<앨버트 허바드> 저/<하이브로 무사시> 해설/<박순규> 역,9788955331189,새로운제안,20040330.0,22,1,N,,기기PID_PC,경기도,용인시 처인구,58,4
끌리는 사람은 1%가 다르다,4031,20140915,주문,자기계발,<이민규> 저,9788984053229,더난출판사,20051111.0,15,2,N,,기기PID_PC,경기도,용인시 처인구,58,17
끌리는 사람은 1%가 다르다,4031,20140912,주문,자기계발,<이민규> 저,9788984053229,더난출판사,20051111.0,12,8,N,,기기PID_PC,경기도,용인시 처인구,58,17
인생의 참고서,4031,20140410,주문,자기계발,<안상헌> 저,9788991120068,북포스,20060110.0,12,1,N,,그 외,경기도,용인시 처인구,58,2
거인들의 발자국,4031,20140715,주문,자기계발,<한홍> 저,9788990984210,비전과리더십,20040819.0,16,1,N,,기기PID_PC,경기도,용인시 처인구,58,2
30년만의 휴식,4031,20140630,주문,자기계발,<이무석> 저,9788990984029,비전과리더십,20060506.0,12,6,N,,기기PID_PC,경기도,수원시 팔달구,58,24
"공부 도둑놈, 희망의 선생님",4031,20140614,주문,자기계발,신호범,9788901028491,웅진지식하우스,19991231.0,15,13,N,,기기PID_PC,경기도,수원시 팔달구,58,4
"공부 도둑놈, 희망의 선생님",4031,20140614,주문,자기계발,신호범,9788901028491,웅진지식하우스,19991231.0,15,6,N,,기기PID_PC,경기도,수원시 팔달구,58,4
우유곽 대학을 빌려 드립니다,4031,20140116,주문,자기계발,"<강우현>,<이길여>,<조엘 오스틴>,<안성기>,<박원순>,<윤윤수> 등저/<최영환> 편",9788950926601,21세기북스,20101008.0,8,1,N,,그 외,경기도,용인시 처인구,58,1
나를 기록하라,4031,20140403,주문,자기계발,<현혜수> 저,9788974424718,매일경제신문사,20070910.0,22,1,N,,그 외,경기도,용인시 처인구,58,1
멈추지마 다시 꿈부터 써봐,4031,20140522,주문,자기계발,<김수영> 저,9788901107585,웅진지식하우스,20100430.0,12,1,N,,기기PID_PC,경기도,용인시 처인구,58,39
마지막 강의,4031,20141222,주문,자기계발,"<랜디 포시>,<제프리 재슬로> 공저/<심은우> 역",9788952209245,살림출판사,20080616.0,11,10,N,,기기PID_PC,경기도,용인시 처인구,58,14
고전혁명,4031,20140403,주문,자기계발,"<이지성>,<황광우> 공저",9788996792918,생각정원,20120203.0,11,1,N,,그 외,경기도,용인시 처인구,58,12
독서 천재가 된 홍대리,4031,20140312,주문,자기계발,"<이지성>,<정회일> 저",9788963706320,다산북스,20110829.0,15,8,N,,그 외,경기도,용인시 처인구,58,107
생각대로 살지 않으면 사는 대로 생각하게 된다 1,4031,20140311,주문,자기계발,<은지성> 저,9788997092192,황소북스,20120727.0,12,20,N,,그 외,경기도,수원시 팔달구,58,48
읽고 쓰기의 달인,4031,20140228,주문,자기계발,<사이토 다카시> 저/<최수진> 역,9788962600889,비즈니스맵,20090415.0,10,1,N,,그 외,경기도,용인시 처인구,58,27
읽어야 산다,4031,20140828,주문,자기계발,<정회일> 저,9788996792963,생각정원,20121116.0,22,1,Y,20140918.0,기기PID_PC,경기도,용인시 처인구,58,34
사람을 읽는 기술,4031,20140421,주문,자기계발,<이태혁> 저,9788960862678,위즈덤하우스,20100619.0,12,1,N,,그 외,경기도,용인시 처인구,58,8
스마트한 생각들,4031,20140626,주문,자기계발,<롤프 도벨리> 저/<비르기트 랑> 그림/<두행숙> 역,9788901148007,걷는나무,20120628.0,10,1,N,,기기PID_PC,경기도,용인시 처인구,58,47
모닝페이지로 자서전 쓰기,4031,20140403,주문,자기계발,<송숙희> 저,9788925534091,랜덤하우스코리아,20091030.0,22,1,N,,그 외,경기도,용인시 처인구,58,4
알파레이디 북토크,4031,20140403,주문,자기계발,<정혜윤> 등저/<경향신문 인터랙티브팀> 편,9788975278884,들녘,20130115.0,11,1,N,,그 외,경기도,용인시 처인구,58,1
간절함이 답이다,4031,20141112,주문,자기계발,<윤태익> 저,9788952207814,살림Biz,20080125.0,6,1,N,,기기PID_PC,서울특별시,서대문구,58,4
멈추지마 다시 꿈부터 써봐,4031,20140515,주문,자기계발,<김수영> 저,9788901107585,웅진지식하우스,20100430.0,15,7,N,,기기PID_PC,경기도,용인시 처인구,58,39
